Order_Unique_ID,Payment_Unique_ID,Payment_Sequential,Payment_Type,Payment_Installments,Payment_Value,Check_Date,Card_Type,Card_Num,Transaction_Log_ID,Transaction_User_ID,Transaction_Status
769881142,173000294,1,boleto,1,272.58,29-Oct-20,jcb,5820-7524-1470-4640,csUI7P3AUV7Z,BH84 MJVN CTKR CGWA HK42 PN,Completed
230890995,10334203,1,credit_card,4,87.36,01-Nov-20,jcb,6572-8296-6766-8530,uuYckS,BR92 9003 4767 4051 0246 9861 946D 7,Void
38974245,143704505,5,voucher,1,16.54,02-Nov-20,china-unionpay,5508-0537-7420-2280,kHvYDCc,FR65 7572 9610 44BL BGZI SBCK 262,Cancelled
181651576,639592148,1,credit_card,4,234.19,04-Nov-20,instapayment,5744-3274-7538-9020,Fqm9GxnpwnC,MT10 WYRT 8964 83PQ UEUM LBTA QXFN XPT,Cancelled
710445961,923736275,1,boleto,1,86.37,04-Nov-20,diners-club-enroute,5657-3461-8256-9260,rAvLkT8Kw,FR17 1181 2923 00EB 4EO4 XTGC C30,Completed
896565347,38892498,1,boleto,1,33,05-Nov-20,jcb,5311-2905-4288-0540,DaoH4KpN,LB22 0350 RUO9 LV3N RZOB QTVE KNTE,Void
795142580,413629015,1,credit_card,1,10.89,12-Nov-20,maestro,6726-4292-7092-8240,QePdbyF,GE88 HD77 8289 2180 5029 77,Completed
998078679,89862891,1,credit_card,4,84.14,14-Nov-20,instapayment,5978-9934-7665-2530,SnQ7v9v,LV34 KXDI QCUY SX2J VTJJ O,Completed
763020466,879861356,1,boleto,1,43.28,15-Nov-20,jcb,6749-3500-2172-1170,2iRFUb,ME81 9297 6372 7478 5333 51,Completed
59098076,996223772,1,credit_card,1,47.95,16-Nov-20,instapayment,6486-2536-2417-0120,ihFEzIvCHIe,FR25 7213 2708 639N VD8N XJY5 L75,Void
66740446,626229137,1,boleto,1,76.08,17-Nov-20,jcb,6508-3846-6541-9570,UzZiN0mgDQS,MT64 EJQX 6126 6PIM IXHU 3SVD PF2S 8JT,Void
491857153,862626261,1,boleto,1,104.37,18-Nov-20,jcb,4821-2748-0983-3140,WAU9WE,FR69 1434 6320 98TP FXTS 4STF V50,Void
392761339,738937286,1,credit_card,1,69.61,20-Nov-20,jcb,4936-0264-4710-2360,AzetAlhg3eXb,FO39 6761 6938 3731 58,Cancelled
224938832,59232154,1,credit_card,3,121.09,22-Nov-20,jcb,6718-2379-0601-5640,fzsJRk,GR76 3479 034Q DPQG HMWU SRH5 MAV,Cancelled
454133461,225118022,1,credit_card,7,238.65,23-Nov-20,jcb,5536-2161-6236-1140,I54xg6,FR46 6268 5830 72US BXII EF7J B68,Completed
763290748,771439769,1,credit_card,4,181.59,28-Nov-20,visa,4678-9292-8746-6340,y9mi74s2p,AT85 7173 8821 1634 5388,Completed
103027943,93020570,1,credit_card,2,135.26,28-Nov-20,mastercard,5734-6030-0839-9000,FbDHUq,ME73 1283 0082 2156 1449 70,Cancelled
187522599,767098573,1,credit_card,3,51.09,30-Nov-20,diners-club-enroute,6658-2096-7506-5950,kBuqkdDD,AZ23 NOAO PIYP 7NS5 0GQ3 HB2K 1HY8,Void
103979606,484816828,1,credit_card,3,1783.44,30-Nov-20,jcb,6439-8198-1238-2520,WFMZ4HekzKW,PS42 BDYM XRTB YUBR GTPD NAWJ S7XU Z,Void
728573402,118839668,1,credit_card,3,145.01,02-Dec-20,americanexpress,6173-1027-9905-3140,2Day5AISUW,TR82 4001 7FQD FQWN SDVN YNXK D3,Void
787674574,330857424,1,credit_card,10,231.27,02-Dec-20,jcb,6256-3389-0023-0590,glBUCjOISl,FR91 8961 3336 55SL FOB6 BKYM R10,Void
493842328,51109586,1,boleto,1,70.03,04-Dec-20,jcb,4905-2399-0366-9060,sHZyMEj,FR34 1674 8501 11EZ TFKG P9WP Y08,Completed
741582773,891521057,1,credit_card,10,1432.92,05-Dec-20,mastercard,6333-9305-8567-1950,fXei7Baq,SK24 1090 1663 7033 9211 4304,Void
952996267,635956574,1,voucher,1,45.24,05-Dec-20,mastercard,4827-7126-6857-5800,MH1kZrZxi2G,DK78 1218 5785 5790 25,Void
274295843,172616561,2,voucher,1,50,07-Dec-20,jcb,5084-5018-8021-1940,wLUxTyeM719r,NL42 HIMN 9561 0210 80,Cancelled
699319199,97113075,1,credit_card,1,64.01,07-Dec-20,jcb,5798-4656-1555-1750,1j9nw7U,DK98 2014 2062 0515 86,Void
764568123,249251223,1,credit_card,6,148.18,09-Dec-20,china-unionpay,5856-9182-9979-6690,Eqoz2CIHcm3l,CR25 7366 7398 6452 1783 8,Completed
331643410,647149246,1,credit_card,1,171.53,09-Dec-20,americanexpress,6609-4948-3819-3450,XE3ni1aMloK,ES67 4694 0524 4672 0501 1023,Completed
63583604,875319034,1,credit_card,3,86.15,11-Dec-20,mastercard,5247-9196-0585-2130,c4PHsIJAxBQr,PT39 3046 3423 7140 2065 5187 4,Cancelled
508128447,135190887,1,debit_card,1,22.79,12-Dec-20,jcb,5524-8387-4990-2180,oJGr4PDrCISw,MC71 7380 2878 618N ACFZ PJG4 W23,Void
642446865,564236322,1,credit_card,2,58.16,17-Dec-20,bankcard,4647-6506-2538-9880,ubNSQs,LB86 4824 PO76 MY16 7ZH4 8DGC PXPP,Void
557519802,725473069,1,boleto,1,149.42,18-Dec-20,visa-electron,6228-9453-6240-5410,UykhCh,EE89 4273 1235 0639 5853,Void
580311386,7970636,1,credit_card,1,44.53,19-Dec-20,americanexpress,5147-8518-8785-4120,Oz5LRJsDoCn,ES03 6567 4909 7534 6468 2850,Void
369193772,140604490,1,credit_card,2,152.82,20-Dec-20,laser,5991-9018-1191-4820,IYnrsojUYjdw,CR39 4905 6826 7980 2663 9,Completed
932156289,291369077,1,credit_card,8,82.92,21-Dec-20,jcb,6743-5736-0260-0140,1z3HxZcn8,FR18 0172 6811 02WJ NNVZ WLWJ W09,Cancelled
896133000,358216526,1,boleto,1,66.69,23-Dec-20,jcb,5444-4040-5077-0780,gCIlxJtOJLDm,AT66 5416 9197 3063 9814,Cancelled
419044351,749533304,1,boleto,1,52.75,24-Dec-20,switch,4816-0137-3696-5210,4ChW85SR7pKn,MK54 101X SORI DCUW X42,Cancelled
154758428,583581851,1,credit_card,5,105.94,25-Dec-20,americanexpress,6572-1620-9057-5800,CUw68l6tDsJ,FR80 5663 4824 38BW 7KFO GMQY J01,Void
657826353,297379884,1,credit_card,8,413.31,30-Dec-20,jcb,6147-6268-7043-3210,eub1EIi,MC56 4264 3727 82IX G3LW YEQW T00,Cancelled
350987733,116629185,1,credit_card,3,112.09,02-Jan-21,mastercard,5941-4780-4672-3120,kgDVZDW,RO17 DTNX INVO YKVQ 2G0V PXXC,Cancelled
930227680,845635142,1,credit_card,4,186.36,02-Jan-21,visa-electron,5291-8532-2852-0650,m3tgkdq4,CY56 9191 6849 HVSN AEPM HCIC KQ7R,Cancelled
245556360,143666404,1,credit_card,3,165.22,04-Jan-21,visa-electron,4708-5148-5129-2140,OQTUgS2rq,EE95 9884 4694 3707 4739,Cancelled
173545953,453773616,1,credit_card,3,49.02,05-Jan-21,solo,6542-8087-2435-6310,0htXNoLzSF,FO56 7886 2270 8653 25,Completed
204980771,268632760,1,debit_card,1,173.68,06-Jan-21,mastercard,5725-4737-4360-4620,tGBNMFVFj,LB03 7561 KEAN ZKCQ VOGH UOEJ QZM6,Completed
321747337,844852947,1,credit_card,2,205.07,07-Jan-21,switch,5939-8650-1462-8440,ksHmN3P,SK17 1387 0626 9157 8215 3796,Void
287948254,395505530,1,credit_card,1,21.04,07-Jan-21,solo,5246-3773-5184-0530,58TpSd,GR71 4714 6202 RFTM 9NBT WBM6 PXY,Cancelled
47472222,433322479,1,credit_card,2,132.68,11-Jan-21,maestro,5649-1829-4474-3340,4KbN9Ue,PS75 YSTE DZCF 59ME JTRX ESW4 1B0F T,Cancelled
993693953,748995271,1,credit_card,1,36.09,14-Jan-21,jcb,6577-8097-2477-2550,s3Ft7RmQ,ES15 0866 2331 4678 2080 6693,Cancelled
745470862,615449604,1,boleto,1,66.44,21-Jan-21,china-unionpay,5775-9477-9553-1590,vQD8qRn4xz,GI73 PUEZ FKRO MVU1 UFOH YQV,Void
754816730,804326421,1,boleto,1,161.62,27-Jan-21,jcb,5471-6182-4952-2100,LH9o5xSxB,MT69 BRFB 3273 49UB QN66 LK3D 0UND X4R,Completed
699090845,362158672,1,credit_card,1,27.75,29-Jan-21,jcb,6649-2494-2963-2490,u8zpRCYBA8T6,IT03 V548 2845 030E 88ZP 44ZP GIU,Cancelled
151282103,580361538,1,credit_card,1,91.28,30-Jan-21,diners-club-carte-blanche,4824-7491-2079-2910,Sn7CFKSE,FR50 3869 8451 82P8 P9KF 5J4B X26,Void
67291111,326073770,2,voucher,1,81.93,30-Jan-21,mastercard,6047-5092-3731-6400,h9CUetF85T1q,FR42 5072 9139 05CG 3VSO JFGC O79,Void
167692518,790155168,1,credit_card,2,167.92,06-Feb-21,diners-club-us-ca,5461-2995-3070-7510,MYBcqSMrFA,DO36 DQIN 7077 5782 0166 4301 1813,Cancelled
822734759,792890830,1,credit_card,1,61.36,13-Feb-21,jcb,5489-4260-9496-1900,jAVhzaOOOd86,SA06 19YZ U4ER Z0S5 60M3 L51H,Completed
22772049,32420074,1,credit_card,2,60,14-Feb-21,diners-club-enroute,5561-9849-4075-0060,Z6P17KegzUtq,DK19 3970 9645 9574 54,Void
359020970,93420506,1,credit_card,3,39.01,18-Feb-21,jcb,5949-0125-2189-1280,DQ5o8UB,FR87 4087 9149 81HS VEVY BXNW K60,Cancelled
902350297,862560456,1,credit_card,3,39.78,20-Feb-21,visa-electron,6150-3918-9536-7330,YAmhKc,SE28 6117 3365 0403 0350 4953,Cancelled
339097197,909007456,1,credit_card,2,64.23,23-Feb-21,maestro,6076-0102-2205-6760,bEP1dyWoaB,DE10 5918 5540 4064 8406 51,Void
701585717,305761337,1,credit_card,4,186.92,23-Feb-21,diners-club-enroute,4732-4622-7563-5560,o86a60b1bRNq,NO85 2285 0724 331,Completed
432380365,520656456,1,credit_card,2,43.29,23-Feb-21,jcb,6637-1416-6244-0490,9P6GZr7,DK07 7243 8370 9116 46,Void
745442344,28766837,1,credit_card,1,59.13,28-Feb-21,mastercard,6105-5452-5769-5720,shQmBB4u,CZ94 5584 4571 7049 7973 8035,Cancelled
132081187,243940225,1,credit_card,3,33.51,01-Mar-21,jcb,6023-5629-2551-0270,AhgM2GzGmPK,NO30 3390 2256 585,Cancelled
744405678,198593210,1,debit_card,1,33.1,09-Mar-21,visa-electron,5990-5271-8435-1380,R32rHQ,FR07 9704 3914 03GS G2EN NMOC T76,Cancelled
972174087,11255642,1,voucher,1,148.06,11-Mar-21,maestro,4785-5250-8340-3810,ZfzqmYY9Ir,IL56 3722 0620 1278 1519 899,Completed
876766065,509569910,1,credit_card,2,189.56,13-Mar-21,jcb,6552-7379-7233-7080,mAcRAyqoaqI,GT70 OIR2 AUTN IDTU 4ICW EGQ1 QTB4,Completed
192661702,336540855,1,credit_card,5,105.38,16-Mar-21,maestro,5677-2721-4639-2890,ohEGmUbWNq,FR45 9543 6267 03AI THQH RNHV 067,Completed
940483744,764605883,1,boleto,1,69.06,17-Mar-21,jcb,4824-5002-3745-7460,WC5mcASQxue7,TN07 4036 5591 9768 9307 2198,Void
743860107,881937879,1,voucher,1,85.24,20-Mar-21,maestro,4772-4495-0846-7820,D7xNc9d6P,GI23 IHOC FYI2 TQ5O QOXE LGL,Cancelled
111387461,674070718,1,credit_card,5,179.46,24-Mar-21,visa-electron,6300-3403-0585-0120,5HoNNLNoKnhQ,FR84 6964 7790 810M 0T56 MGWV T71,Void
440913754,408326969,1,credit_card,1,168.35,25-Mar-21,bankcard,6596-4347-0818-6640,a7nz2XGPDz,AE67 6555 4079 4320 7530 234,Void
107889967,86969800,2,voucher,1,100,28-Mar-21,jcb,4926-7514-2132-7660,1K6JzRAXMAPW,LI65 1574 83TJ PSY9 PN1P 2,Completed
623051959,860287963,1,credit_card,1,77.89,29-Mar-21,jcb,5702-6971-3303-1270,LAjjbq3h,FR45 6258 9082 41JT SXUT 510P M71,Completed
325184969,336173987,1,credit_card,1,99.43,29-Mar-21,jcb,4943-6503-6723-7340,C6L4wmM,CY37 4935 0857 BMNK HI2D CJJS BDLU,Completed
740476984,526769574,1,credit_card,1,407.9,31-Mar-21,jcb,6280-0993-6011-6990,5hDi6hXdz,FR42 4033 7379 73SG XOQX PDUH W06,Cancelled
961963971,432744655,3,voucher,1,15,03-Apr-21,jcb,5043-2961-0796-5900,SE5wFmGbTBhX,RO73 RXOT TP9G NK9G WKOA 4KRM,Completed
687233190,394516725,1,credit_card,2,424.04,04-Apr-21,mastercard,6714-8864-7764-1920,NVqIei,IE53 ZTDH 7643 8669 4112 83,Completed
565002054,939426251,1,credit_card,3,157.2,07-Apr-21,maestro,5746-3703-3982-1450,ufMjlwUjF46,RS04 3488 9402 6548 5656 89,Completed
11435537,822875555,1,credit_card,4,162.03,14-Apr-21,jcb,5098-7088-8675-5950,eY6BMsDDmZhU,DE31 4531 7691 7872 0387 91,Completed
878929076,38125676,1,credit_card,8,188.5,14-Apr-21,bankcard,6631-3601-9344-7880,w0rNvXP5MrI,FR79 6227 6068 06CU KHRK NLDR R81,Void
795464022,256497990,1,credit_card,1,65.47,18-Apr-21,jcb,6314-4920-7123-5510,5retrtAaRcz,MC66 8796 0981 80S4 GZKU JKFE 157,Void
103044173,490340848,1,credit_card,1,39.42,20-Apr-21,jcb,5966-2436-0293-2170,00StTXUP9wa,FR36 9990 1803 68OY IGH5 ETDU A75,Completed
336540463,312414176,1,credit_card,5,365.32,23-Apr-21,jcb,5594-9457-2851-8630,8QpiGk,AE69 0107 9439 6037 4195 801,Void
367459909,992548193,1,credit_card,6,65.11,24-Apr-21,diners-club-us-ca,5643-1726-6555-8330,dWDHBjU,SI14 3003 2415 6682 509,Completed
756247405,448686417,1,credit_card,10,188.34,24-Apr-21,jcb,5657-5782-2755-2070,EH5Di7d7Gc0,FO55 1544 6881 9781 75,Cancelled
309361443,160187271,1,boleto,1,35.4,25-Apr-21,visa-electron,5916-2913-4572-2310,qOxV000UTw8T,PT12 4987 2795 9093 6594 9407 0,Void
393217399,853210318,1,credit_card,10,590.72,28-Apr-21,mastercard,5960-1163-2572-1380,esOz0vUvWS,RO14 KHOE LFN7 QMIA 5GPO UW9T,Completed
775508635,590890841,1,boleto,1,36.75,28-Apr-21,jcb,5256-3344-2553-3000,rSRh3HMx1cK,CY60 4725 8144 RONQ OEGP 8YFM IPMH,Cancelled
215139084,333794240,1,credit_card,2,81.73,02-May-21,switch,5914-5585-8549-0750,urD9N9fq,LT87 3057 0736 4456 6985,Completed
971753724,727408116,1,credit_card,1,17.86,05-May-21,mastercard,6048-6117-7943-0770,hlxC9o0z,SE41 4960 5466 8148 3067 1224,Cancelled
471139441,419637575,1,boleto,1,108.97,07-May-21,jcb,4955-8405-9920-4410,toeiyd5qcZsm,GR56 3183 634Q QLKH TJMK NIGV RU4,Cancelled
62484444,826893634,1,credit_card,10,569.66,11-May-21,visa-electron,6140-1962-5247-1440,cjjKDt,IS40 3086 5979 3754 7090 2916 69,Void
307547359,224623591,1,credit_card,4,48.13,12-May-21,jcb,6128-2432-8994-5690,MBVJZELv,IE27 JSZV 7396 2772 3291 51,Completed
193917431,471484225,1,credit_card,2,63.1,12-May-21,mastercard,4917-7410-5088-1990,5X9ffdD,LT33 7158 3217 6549 9327,Void
430741760,29281839,1,boleto,1,39.42,12-May-21,laser,6777-8399-1541-4620,VBdvtNsuD,FR32 8006 1303 85IU HYXL QVTU X15,Cancelled
606777612,189271034,1,boleto,1,74.03,15-May-21,jcb,5879-3984-6104-4810,aBPKpP9CKT8,IE64 AMGE 4558 4957 6412 27,Completed
925715345,698954842,1,boleto,1,66.78,19-May-21,maestro,6365-4444-7317-4450,BrHpz5bk,IE25 ZFTQ 5283 4397 8425 62,Void
69620042,29904659,1,credit_card,1,36.59,20-May-21,mastercard,5701-0503-8460-2300,fmlhMHosUE4t,PS03 WMFQ F2O2 ELRO LO74 MIEN QGNK M,Void
849821747,707023851,1,credit_card,5,272.64,22-May-21,jcb,6343-0201-7770-3350,BJ4800PhG,FR25 7371 4546 890F HRPW NBST 638,Completed
595504291,881408858,1,credit_card,1,64.34,25-May-21,jcb,5579-4783-4708-1300,g4YFVaGai,AZ60 HMDF YXZ6 VH4Z HF7T NWIX HCAC,Void
330480452,103328178,1,boleto,1,49.05,26-May-21,jcb,6330-9723-2178-3800,7Ipiv2EPJau,BA64 7661 8303 8115 0876,Void
169575473,444919004,1,credit_card,7,163.69,28-May-21,jcb,6029-6891-9738-1300,MUDohg,SM15 H389 5667 0171 ILO0 J3H9 GRZ,Cancelled
548042466,607735406,1,credit_card,6,443.85,31-May-21,jcb,4958-7198-4132-4420,DiqlKR,MC82 3037 7731 06FF FI5V PD0W M21,Void
542086202,900867912,1,credit_card,6,165.31,04-Jun-21,jcb,5202-5889-0731-4160,J8OcrVGViZ,SM68 I087 5247 988D AVQJ KGPE F5B,Completed
822909521,344657515,1,credit_card,10,1180.51,04-Jun-21,americanexpress,5629-0400-1272-1490,q8vQ1Wn,DK76 2729 6028 5547 21,Cancelled
785545700,229234775,1,credit_card,1,706.84,06-Jun-21,instapayment,4758-8862-9063-5540,G0GsiCKacX,AE06 7157 2809 5973 3003 377,Completed
496286966,547037141,2,voucher,1,20,06-Jun-21,jcb,5854-1337-4982-9620,S2lmsGp9x,GB67 RZMS 1779 0053 4541 24,Cancelled
855421800,244760555,1,credit_card,1,135.97,08-Jun-21,maestro,6306-9581-8370-0820,Pf3F2oJ,LI66 1009 6ET9 DZAC NIW7 7,Completed
574843964,715293670,1,credit_card,1,56.99,10-Jun-21,laser,6705-2739-6305-3950,XmPmWk7l4OJ,LU68 766M HHGP VSMG FMRO,Void
649590699,694761681,1,credit_card,1,43.58,11-Jun-21,maestro,5680-9786-5228-6810,gjufUHNz,FR12 9756 3786 87AT TZK2 C3TS M17,Void
321713435,156212366,1,credit_card,4,48.15,12-Jun-21,jcb,5919-1540-3222-8250,jP8uJsIo2,VG68 POSD 4498 8157 8095 7200,Completed
410945565,586370379,1,credit_card,1,76.87,13-Jun-21,visa-electron,5917-4756-8089-1520,LXtnac7,SE52 7428 8428 8100 3803 7962,Cancelled
444770143,159596330,1,credit_card,1,2.78,14-Jun-21,jcb,5972-7475-8517-8590,RwUs2buF,HU44 8369 9829 8987 0359 8606 0718,Cancelled
451630717,391306926,1,credit_card,2,123.59,18-Jun-21,visa-electron,5325-0927-9360-7950,vyURQ5zPodO6,LI18 4318 0XI7 AMC4 N2CD J,Void
334340428,752805830,1,boleto,1,128.07,20-Jun-21,jcb,5800-8368-0061-1880,Ky8HgI,LI11 2565 6WUR WNFK KNGI X,Void
639776415,580075189,1,credit_card,2,185.84,23-Jun-21,jcb,4656-9764-6222-6840,1ziFL4dPX,FI78 9987 0233 1018 31,Completed
283536728,713517375,1,credit_card,1,85.81,25-Jun-21,laser,6496-4697-6094-8340,AGcqmnHxx,HR84 4031 9859 3572 4839 0,Cancelled
274685248,307779239,1,credit_card,1,149.54,27-Jun-21,diners-club-carte-blanche,5242-4312-6000-4230,mD61br266po,BR69 6394 6318 6528 5390 6509 587J E,Void
519666634,212577240,1,credit_card,1,32.38,28-Jun-21,jcb,5230-0301-6205-8230,LHPnX0VUN,FR36 1132 7536 680V SVOG YGY0 A14,Completed
180301618,862386256,1,credit_card,1,23.38,30-Jun-21,instapayment,5821-8492-1080-0960,1xu3mEpZ7b,SA87 16ZB 1JJ0 VKPE BFBX TDFD,Void
103239267,856633445,1,credit_card,1,98.86,30-Jun-21,visa-electron,6363-2656-2958-8160,FDBXlGWu2zT,GR45 1636 152V DTBH QAMS TNPM V1I,Cancelled
761765565,535601787,1,credit_card,8,124.21,03-Jul-21,switch,5742-1057-9254-5090,TgBjFnzOtB,IT43 B783 3341 385Q 8T9Z XZN2 8UJ,Completed
94197039,842941906,1,credit_card,6,191.58,04-Jul-21,jcb,6417-9402-3886-0860,dzrnNAo9sdv,GT80 0IUB 0IVR XQ6Y ZVHC 02NR 7617,Cancelled
686041724,775702726,1,credit_card,2,123.04,05-Jul-21,jcb,5338-2455-4853-3480,POMaNFJt,DK04 6046 0035 6797 46,Cancelled
117262294,606052291,1,credit_card,1,26.38,06-Jul-21,maestro,5896-8189-6526-1920,pwAOSUa,LT24 4299 8101 1703 5604,Cancelled
481016799,733793244,1,credit_card,2,71.49,12-Jul-21,diners-club-carte-blanche,5854-7545-6481-4540,XJsFRUZyRd,MT83 HSAA 3587 1UZN FQOG 6KB7 WDA7 IAE,Completed
850210500,99302226,1,credit_card,1,153.98,12-Jul-21,jcb,5396-9010-7487-6840,mU0xgWf9,BH30 PPOT 55R3 LSE3 AQBT 5I,Completed
402676852,854575793,1,credit_card,1,55.91,15-Jul-21,instapayment,6019-6995-1912-6460,WoxcVAl6QppY,AL64 3750 3248 FVQJ DWBJ DA7P JDDY,Completed
182896396,563854194,1,credit_card,6,86.06,17-Jul-21,jcb,6118-8651-8374-7740,X89HFSozlSG,MD03 OFOW AHMZ XSZN CU87 JV65,Completed
755670391,756369800,1,credit_card,1,33.1,25-Jul-21,bankcard,6262-6090-1549-4470,b90htib,NL28 NUYL 8230 8091 58,Void
557463231,807452393,1,credit_card,10,360.29,25-Jul-21,jcb,6130-8926-6571-5870,VdVIdRUlmZ7f,NL35 VMQA 7781 4415 88,Cancelled
948900399,71983614,1,credit_card,10,105.24,26-Jul-21,switch,4702-1821-2285-8440,wsaxMwO,ES36 5543 6760 8800 2752 4875,Void
815168275,663740484,1,credit_card,3,114.85,28-Jul-21,switch,5076-4803-9776-8870,iAnIkkJVv,KW31 FEWK HLQJ VXJI Q38I ZKOY KNA2 YS,Completed
517806642,763547289,2,voucher,1,0.01,28-Jul-21,jcb,5293-4129-9815-3050,wJXbuA7Kr,SK64 3802 0147 7622 8614 1988,Cancelled
620375565,986025982,1,credit_card,1,65.57,29-Jul-21,maestro,5692-5429-4837-8650,gcBrh8dq,FR62 8717 0970 96V0 03IX GQ16 Z38,Void
261718967,619136467,1,credit_card,3,88.9,01-Aug-21,jcb,5905-4559-5151-4220,qCTmdyaIWlc,FO78 1421 2400 8580 07,Cancelled
13963213,137930318,1,credit_card,1,76.78,01-Aug-21,jcb,5639-8796-6161-2000,bYCoxPLwn,IS82 1580 8684 9911 5264 5028 42,Cancelled
355163563,339560043,1,credit_card,10,680.96,04-Aug-21,diners-club-us-ca,5630-1596-7951-1520,ALSxdzC,BG40 OJAJ 4806 94LO 0MRG IW,Cancelled
757725052,29128515,5,voucher,1,27.91,05-Aug-21,maestro,5126-1499-7527-4220,ZuK10PYYKk,MK39 593D GT2P L7MV M30,Void
523593310,500592645,1,credit_card,2,61.79,07-Aug-21,jcb,6292-6466-2474-4080,RraolFIPtoMY,IE24 RSVX 4876 4360 4075 24,Cancelled
352336745,832298795,1,credit_card,1,40.96,07-Aug-21,jcb,4712-7127-8345-4230,nvZ3tflTmEkG,TN55 1783 4862 8855 1383 4579,Void
437030128,267840029,1,credit_card,2,149,14-Aug-21,visa,5205-9761-4992-8170,kA4q5KlyYv,RS38 3948 4628 9935 8819 27,Cancelled
324148479,669764285,1,credit_card,7,75.7,16-Aug-21,diners-club-enroute,5524-8432-7371-3800,FwXnQ2,IS42 2879 6526 0279 0540 5562 16,Cancelled
949273064,993406419,1,credit_card,4,356.9,16-Aug-21,switch,6460-3162-1132-9870,mnpmht7xB,FR29 7234 9599 58ET ALAJ ZMHU M53,Void
12635969,240397664,1,credit_card,2,165.96,19-Aug-21,jcb,4711-6110-5934-5640,dCl0pueFYq,SM20 C921 4051 977I RRBD FVNE NGU,Cancelled
631131820,805542953,1,credit_card,2,61.19,19-Aug-21,jcb,4959-0690-8148-0280,udgVZRhCCJKX,IE44 VUWI 8253 5303 0931 09,Completed
202518794,288445802,1,credit_card,1,43.37,19-Aug-21,solo,6100-4867-4603-2770,ilsJISP,AZ28 PYQA VQJO REVQ IWX3 S2J0 6UEU,Void
202527132,928165683,1,credit_card,2,40.86,23-Aug-21,jcb,6542-6896-3941-6110,OUmuRDz,CY92 2165 1482 ZK78 27BR YVWJ 0U9C,Completed
411701494,428547953,1,credit_card,1,84.81,24-Aug-21,diners-club-enroute,5852-7922-7186-2770,TMDmqjbz13Nf,TR27 0785 0WHM YSNC CAWR ESXJ QV,Cancelled
51322153,297228506,4,voucher,1,8.24,29-Aug-21,jcb,5213-1352-3312-2000,OqG8PXE7ZZ,PS92 ACUG AHSS JOW8 RUFX YTIV EG6V M,Cancelled
610019710,705247201,1,credit_card,3,191.93,04-Sep-21,switch,4900-7492-0161-9470,LE6nY03ki,CY41 8653 6754 DSNL WRZC HYOE RUJZ,Completed
371938091,54779162,1,credit_card,1,32.72,08-Sep-21,jcb,5270-6551-8434-2280,9S6dGkYuDmPm,FR04 8205 9732 09DF WWGZ 1HLA B30,Cancelled
145248493,702215333,1,boleto,1,32.77,10-Sep-21,jcb,5162-2508-3401-9450,2V6GIG8fHtA,HR45 7358 9760 6867 8149 0,Completed
98383746,874208157,1,credit_card,5,50.5,16-Sep-21,diners-club-enroute,4702-1630-0200-3680,IgMdNs,GB51 LNZJ 4418 6951 0666 03,Cancelled
883044931,840062200,1,credit_card,3,37.05,16-Sep-21,diners-club-enroute,5522-1336-5934-5460,qrVeFYcXB,MC52 0324 5098 99VF MULO KYOG M55,Cancelled
874235467,205225758,1,credit_card,1,70.36,17-Sep-21,mastercard,5843-9969-0160-5110,Qbw6ir,RO60 SIYO GBC1 CWW2 Q22W QXWU,Completed
636431485,54661123,1,credit_card,1,38,22-Sep-21,laser,5276-6575-3256-0550,uVaOTH,AT60 2147 9033 4340 6771,Cancelled
84521550,847065834,1,boleto,1,196.81,22-Sep-21,jcb,6275-6088-1682-7690,x7QYj17r,AD32 6846 0838 OQQK YZYR YM3W,Completed
509979455,778463883,1,boleto,1,46.84,26-Sep-21,diners-club-enroute,5657-6385-6925-7440,GXdNZj7,FR08 6237 5647 84SK WYPW SLZV E29,Void
832933946,614043543,1,credit_card,10,367.2,29-Sep-21,maestro,6451-6209-1643-6150,sgR1GaX1Oj,TN77 7007 8015 9757 6983 7664,Completed
480723516,670862783,1,credit_card,4,195.36,02-Oct-21,jcb,6130-5238-5587-4650,RXjZIt,IS32 3145 7783 3315 1025 9062 24,Completed
558002336,644100666,1,credit_card,7,144.8,02-Oct-21,jcb,5390-0874-0878-9330,z6wGaIPRSI,KZ47 785P POAZ SVCX XRET,Void
460665509,724967252,1,boleto,1,28.62,04-Oct-21,visa-electron,6563-5940-0835-3460,X36OjY5q,LI52 9265 0KCV RLRM EKMS S,Void
872773316,650497395,1,boleto,1,160.74,06-Oct-21,visa,5575-7493-3296-8230,j6Vql6w,IT28 O121 1804 394F OVOQ A5IV 9BA,Void
524073596,378709904,2,voucher,1,103.59,18-Oct-21,visa,5702-6797-4676-9320,LkZs59,PL74 9382 3328 5562 3827 5253 9410,Cancelled
611613932,490881273,1,credit_card,1,10.39,18-Oct-21,jcb,6498-6405-9707-0230,n4SV4F52,GB24 ANHM 2712 6816 3765 69,Completed
346386166,863380091,1,credit_card,1,31.75,19-Oct-21,bankcard,6129-8727-1944-6070,pgbmUhw0,IL93 0815 8175 3293 2669 693,Completed
249360140,659669985,1,credit_card,5,116.23,20-Oct-21,jcb,4682-1196-7918-9510,7hEAv7twb,GR58 7332 350Z WBY9 I4UW 1XVN NZN,Completed
563140394,505786201,1,credit_card,4,40.43,21-Oct-21,jcb,6248-6462-7672-9060,hMSlpSQ,GL47 4713 6077 6318 31,Void
